,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,bio_baseline_completeness,bio_baseline_composite,emboss_baseline_score,msk_joint_range_baseline_completeness,msk_joint_range_baseline_composite,msk_load_tolerance_baseline_completeness,msk_load_tolerance_baseline_composite,sleep_baseline_completeness,sleep_baseline_composite,soreness_baseline_completeness,soreness_baseline_composite,subjective_baseline_completeness,subjective_baseline_composite,dynamic__agility__acceleration,dynamic__agility__deceleration,dynamic__jump__land,dynamic__jump__pre-load,dynamic__jump__take off,dynamic__sprint__acceleration,dynamic__sprint__max velocity,dynamic__upper body__pull,dynamic__upper body__push,isometric__agility__acceleration,isometric__agility__deceleration,isometric__agility__rotate,isometric__jump__land,isometric__jump__pre-load,isometric__jump__take off,isometric__sprint__acceleration,isometric__sprint__max velocity,isometric__upper body__grapple,isometric__upper body__pull,isometric__upper body__push
309,2024-08-05,2.0,-1.0,2024/2025,3876.462628,107.8653014,30.40210507,5.088056222,98.75933217,30.9698681,11.56826584,01:07:06,27.5968,0 days 00:06:32,0 days 00:17:01,0 days 00:17:02,0 days 00:09:20,0 days 00:00:03,0.0,0.0,-0.022149123,0.0,0.0,0.064516129,0.295,0.6129032258064516,-0.001578947,0.064516129,-0.285,0.6129032258064516,-0.073333333,0.428,0.852,0.652,0.484,0.749,0.428,0.6795,0.852,0.428,0.7305,1.032,0.384,0.372,0.7305,0.372,0.7305,0.756,0.384,0.0,0.96
310,2024-08-06,0.0,0.0,2024/2025,11947.07038,854.9361855,481.9943869,226.1104263,254.5721716,109.2091017,39.83755882,01:32:19,31.89874,0 days 00:09:45,0 days 00:26:48,0 days 00:06:54,0 days 00:15:49,0 days 00:02:35,0.0,0.0,0.003015873,0.0,0.0,0.0,0.0,0.6774193548387096,-0.02047619,0.096774194,0.1133333333333333,0.6774193548387096,0.0006349206349206347,0.428,0.852,0.652,0.484,0.749,0.428,0.6795,0.852,0.428,0.7305,1.032,0.384,0.372,0.7305,0.372,0.7305,0.756,0.384,0.0,0.96
311,2024-08-07,1.0,-4.0,2024/2025,1733.424229,162.6722229,102.1760358,33.06595458,84.91542794,35.70442394,11.94834408,00:38:04,30.54975,0 days 00:02:39,0 days 00:03:15,0 days 00:06:44,0 days 00:03:49,0 days 00:00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.852,0.652,0.484,0.749,0.428,0.6795,0.852,0.428,0.7305,1.032,0.384,0.372,0.7305,0.372,0.7305,0.756,0.384,0.0,0.96
312,2024-08-08,2.0,-3.0,2024/2025,1528.094743,93.9959079,18.76533156,1.818385758,36.31023742,9.961684777,8.338207194,00:00:00,27.1897,0 days 00:01:13,0 days 00:02:45,0 days 00:02:35,0 days 00:00:59,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.852,0.652,0.484,0.749,0.428,0.6795,0.852,0.428,0.7305,1.0305,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
313,2024-08-09,3.0,-2.0,2024/2025,6552.390285,66.85793148,37.43864901,11.86108209,148.2405856,45.42413031,15.82535915,01:43:50,28.4654,0 days 00:10:31,0 days 00:27:15,0 days 00:29:58,0 days 00:13:18,0 days 00:00:00,0.0,0.0,0.0179861111111111,0.0,0.0,0.0,0.0,0.6451612903225806,-0.1865,0.1290322580645161,0.1925,0.6451612903225806,0.090333333,0.428,0.852,0.652,0.514,0.7245,0.428,0.6795,0.852,0.428,0.7305,1.0305,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
314,2024-08-10,4.0,-1.0,2024/2025,5932.199403,383.4270659,157.5962038,27.99838349,77.78204807,17.60559213,3.526393674,01:27:52,28.49487857,0 days 00:10:03,0 days 00:28:14,0 days 00:20:17,0 days 00:05:10,0 days 00:00:01,0.0,0.0,-0.002957516,0.0,0.0,0.0,0.0,0.5483870967741935,-0.120588235,0.1290322580645161,-0.025,0.5483870967741935,0.0315686274509803,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,1.0305,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
315,2024-08-11,0.0,0.0,2024/2025,6562.541608,283.5901317,14.44220353,14.90534886,112.3695023,43.64937982,17.18232822,01:40:49,29.8793,0 days 00:15:00,0 days 00:29:10,0 days 00:17:44,0 days 00:12:13,0 days 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,1.0305,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
316,2024-08-12,1.0,-6.0,2024/2025,8451.998742,264.9905895,105.5998601,72.67323496,129.6545925,38.61837265,10.93759886,01:14:41,31.4629,0 days 00:02:03,0 days 00:07:54,0 days 00:22:25,0 days 00:21:12,0 days 00:00:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,1.0305,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
317,2024-08-13,2.0,-5.0,2024/2025,3149.409009,86.14437881,58.98742467,2.057268971,54.44013416,19.5472338,0.691217387,01:19:22,27.1227,0 days 00:11:54,0 days 00:23:43,0 days 00:15:23,0 days 00:06:48,0 days 00:00:14,0.0,0.0,-0.021375,0.0,0.0,0.0,0.0,0.6451612903225806,-0.0395,0.096774194,-0.033333333,0.6451612903225806,-0.013833333,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,1.042,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
318,2024-08-14,3.0,-4.0,2024/2025,4917.515287,42.56789822,17.60585766,9.901331185,109.1553474,47.78099685,16.34121222,01:49:33,28.8492,0 days 00:27:08,0 days 00:32:06,0 days 00:19:29,0 days 00:06:37,0 days 00:00:28,0.0,0.0,-0.014794239,0.0,0.0,0.0,0.0,0.7105263157894737,-0.013333333,0.2631578947368421,0.029,0.7105263157894737,-0.027901235,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,0.928,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
319,2024-08-15,4.0,-3.0,2024/2025,7959.182113,487.8061788,232.7986077,76.58472496,180.5940232,49.992472,15.97677157,02:11:04,31.8176,0 days 00:08:58,0 days 00:22:10,0 days 00:32:39,0 days 00:22:14,0 days 00:00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,0.928,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
320,2024-08-16,5.0,-2.0,2024/2025,2636.534963,61.38427019,15.95783706,0.0,98.67161309,46.4533037,16.31181302,01:46:09,25.7258,0 days 00:44:08,0 days 00:29:46,0 days 00:19:43,0 days 00:07:09,0 days 00:00:02,0.0,0.0,0.073128655,0.0,0.0,0.032258065,0.4499999999999999,0.6129032258064516,-0.041578947,0.1612903225806451,0.252,0.6129032258064516,0.1212280701754385,0.428,0.852,0.652,0.5095,0.723,0.428,0.6795,0.852,0.428,0.7305,0.928,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
321,2024-08-17,6.0,-1.0,2024/2025,7125.838928,81.24752164,80.92411817,21.81548413,97.11773487,16.32244476,0.0,01:54:53,29.05265,0 days 00:35:26,0 days 00:29:56,0 days 00:24:31,0 days 00:09:24,0 days 00:00:08,0.0,0.0,0.078317901,0.0,0.0,0.0,0.0,0.5806451612903226,0.087777778,0.096774194,0.063333333,0.5806451612903226,0.1075925925925926,0.428,0.855,0.652,0.5095,0.723,0.428,0.6795,0.855,0.428,0.7305,0.928,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
322,2024-08-18,0.0,0.0,2024/2025,5705.631735,107.6138102,99.52138464,46.17705894,119.8568869,50.84897254,17.0727227,00:50:14,30.47437619,0 days 00:02:37,0 days 00:10:52,0 days 00:14:52,0 days 00:12:22,0 days 00:00:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.855,0.652,0.5095,0.723,0.428,0.6795,0.855,0.428,0.7305,0.928,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
323,2024-08-19,1.0,-3.0,2024/2025,2838.938202,77.68734563,55.46011917,25.85470902,33.97608298,6.134221552,0.0,00:40:46,29.6648,0 days 00:07:40,0 days 00:06:47,0 days 00:05:15,0 days 00:01:10,0 days 00:00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.855,0.652,0.5095,0.723,0.428,0.6795,0.855,0.428,0.7305,0.928,0.384,0.363,0.7305,0.363,0.7305,0.756,0.384,0.0,0.96
324,2024-08-20,2.0,-2.0,2024/2025,5692.63971,244.3544877,55.64570164,0.0,75.08977464,11.34761331,1.265182027,01:14:16,25.67577,0 days 00:09:10,0 days 00:17:08,0 days 00:20:59,0 days 00:03:19,0 days 00:00:00,0.6236559139784946,0.0350833333333333,-0.034074074,0.3548387096774194,0.042272727,0.3548387096774194,0.063181818,0.5806451612903226,-0.090555556,0.096774194,0.063333333,0.5806451612903226,-0.127407407,0.428,0.855,0.652,0.5095,0.723,0.428,0.67,0.855,0.428,0.7305,0.9045,0.3585,0.363,0.7305,0.363,0.7305,0.756,0.3585,0.0,0.96
325,2024-08-21,3.0,-1.0,2024/2025,5838.209087,292.6791863,158.7720862,33.57623276,117.969816,42.08353356,16.3594626,01:49:59,29.76076333,0 days 00:19:46,0 days 00:32:10,0 days 00:21:08,0 days 00:08:54,0 days 00:00:01,0.0,0.0,-0.028875,0.0,0.0,0.0,0.0,0.6451612903225806,-0.1025,0.1612903225806451,0.02,0.6451612903225806,-0.0155,0.428,0.855,0.652,0.5095,0.723,0.428,0.67,0.855,0.428,0.7305,0.9045,0.3585,0.363,0.7305,0.363,0.7305,0.756,0.3585,0.0,0.96
326,2024-08-22,0.0,0.0,2024/2025,9855.816515,172.3566905,82.60883946,63.53329045,170.9348028,57.93376604,22.27456366,02:30:07,31.058,0 days 00:09:04,0 days 00:31:44,0 days 00:30:17,0 days 00:20:29,0 days 00:00:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.855,0.652,0.5095,0.723,0.428,0.6795,0.855,0.428,0.7305,0.903,0.5075,0.363,0.7305,0.363,0.7305,0.756,0.5075,0.0,0.96
327,2024-08-23,1.0,-2.0,2024/2025,5643.882766,201.2995313,83.52588359,53.10907429,153.8605706,51.08206407,14.9856296,01:50:01,31.08236667,0 days 00:14:06,0 days 00:36:50,0 days 00:19:42,0 days 00:09:24,0 days 00:00:06,0.096774194,0.045555556,-0.024822531,0.2580645161290322,-0.011875,0.032258065,0.0,0.5806451612903226,-0.259444444,0.1612903225806451,-0.056666667,0.5806451612903226,-0.088148148,0.428,0.855,0.652,0.5095,0.723,0.428,0.6795,0.855,0.428,0.7305,0.953,0.5075,0.363,0.7305,0.363,0.7305,0.756,0.5075,0.0,0.96
328,2024-08-24,2.0,-1.0,2024/2025,2854.494081,47.57639097,21.54900382,12.50324428,66.07953897,28.25411695,7.936759951,01:03:50,28.8128,0 days 00:04:16,0 days 00:20:15,0 days 00:13:37,0 days 00:05:45,0 days 00:00:02,0.0,0.0,0.059938272,0.0,0.0,0.0,0.0,0.5806451612903226,0.086666667,0.096774194,-0.0475,0.5806451612903226,0.082037037,0.428,0.9,0.641,0.4795,0.72,0.428,0.6795,0.9,0.428,0.7305,0.953,0.5075,0.363,0.7305,0.363,0.7305,0.756,0.5075,0.0,0.96
329,2024-08-25,0.0,0.0,2024/2025,4952.72204,99.25855895,49.20431862,18.53528031,157.3526776,61.59831806,26.2576409,01:15:07,28.37716,0 days 00:01:37,0 days 00:13:51,0 days 00:19:21,0 days 00:22:57,0 days 00:00:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.9,0.641,0.4795,0.72,0.428,0.6795,0.9,0.428,0.7305,0.953,0.5075,0.363,0.7305,0.363,0.7305,0.756,0.5075,0.0,0.96
330,2024-08-26,1.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.7305,0.953,0.5075,0.363,0.7305,0.363,0.7305,0.756,0.5075,0.0,0.96
331,2024-08-27,2.0,-2.0,2024/2025,2359.144834,223.7847515,108.0962632,5.761148154,27.89263556,11.80163969,6.240289761,00:42:03,27.2483,0 days 00:03:19,0 days 00:04:02,0 days 00:03:16,0 days 00:01:03,0 days 00:00:00,0.5376344086021505,0.093055556,0.033526455,0.2903225806451613,0.048333333,0.2903225806451613,0.081666667,0.6129032258064516,-0.017368421,0.1290322580645161,0.116,0.6129032258064516,0.0447368421052631,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.7305,0.95,0.6015,0.363,0.7305,0.363,0.7305,0.67,0.6015,0.0,0.96
332,2024-08-28,3.0,-1.0,2024/2025,4564.664388,242.9954512,134.0156211,24.18879936,67.53494283,16.72217777,5.574901564,01:47:07,28.492725,0 days 00:19:16,0 days 00:33:10,0 days 00:12:51,0 days 00:04:13,0 days 00:00:00,0.0,0.0,-0.084663743,0.0,0.0,0.0,0.0,0.6129032258064516,-0.142105263,0.1774193548387097,-0.065,0.6129032258064516,-0.076842105,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.7305,0.95,0.6375,0.363,0.7305,0.363,0.7305,0.67,0.6375,0.0,0.96
333,2024-08-29,0.0,0.0,2024/2025,10117.62813,851.3875628,397.8900781,181.5416712,213.0854036,83.1915137,36.47808518,01:25:20,31.81032,0 days 00:03:48,0 days 00:15:45,0 days 00:07:20,0 days 00:17:26,0 days 00:00:26,0.0,0.0,0.096111111,0.0,0.0,0.0,0.0,0.096774194,0.0,0.048387097,-0.095,0.096774194,0.3455555555555555,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.731,0.95,0.6375,0.363,0.731,0.363,0.731,0.67,0.6375,0.0,0.945
334,2024-08-30,1.0,-2.0,2024/2025,6257.723905,238.288415,120.5722463,29.38086991,178.1928853,55.4544565,16.06454202,01:41:08,28.57266667,0 days 00:08:12,0 days 00:32:38,0 days 00:29:43,0 days 00:15:03,0 days 00:00:03,0.086021505,-0.065,-0.118352431,0.2580645161290322,-0.03625,0.0,0.0,0.5161290322580645,-0.459375,0.1774193548387097,0.0149999999999999,0.5161290322580645,-0.178541667,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.731,0.95,0.6405,0.363,0.731,0.363,0.731,0.67,0.6405,0.0,0.945
335,2024-08-31,2.0,-1.0,2024/2025,5480.093489,20.32606476,8.996775105,7.899478141,135.9101218,52.94076473,13.75428808,01:54:31,28.67245,0 days 00:19:18,0 days 00:33:23,0 days 00:26:33,0 days 00:13:39,0 days 00:00:06,0.0,0.0,0.0122222222222222,0.0,0.0,0.0,0.0,0.5483870967741935,-0.027058824,0.080645161,0.063333333,0.5483870967741935,0.058431373,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.731,0.95,0.6405,0.363,0.731,0.363,0.731,0.67,0.6405,0.0,0.945
336,2024-09-01,0.0,0.0,2024/2025,4688.605552,339.52753,139.9031066,74.27972244,77.58669314,17.01299106,6.494614004,00:38:53,30.68618667,0 days 00:01:21,0 days 00:01:32,0 days 00:03:45,0 days 00:03:15,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.731,0.95,0.6405,0.363,0.731,0.363,0.731,0.67,0.6405,0.0,0.945
337,2024-09-02,1.0,-10.0,2024/2025,5552.796305,363.700587,141.8607055,34.34419254,102.0659058,29.52155525,8.753351772,02:14:59,30.04622,0 days 00:18:03,0 days 00:33:34,0 days 00:21:29,0 days 00:09:42,0 days 00:00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.731,0.95,0.6405,0.363,0.731,0.363,0.731,0.67,0.6405,0.0,0.945
338,2024-09-03,2.0,-10.0,2024/2025,4802.145415,208.9501066,35.20209712,12.62962799,100.1934529,34.22229113,9.521738205,01:06:33,29.0014,0 days 00:03:48,0 days 00:15:17,0 days 00:18:13,0 days 00:09:23,0 days 00:00:00,0.0,0.0,-0.097731481,0.032258065,0.0,0.032258065,-0.395,0.2903225806451613,-0.131111111,0.032258065,0.0,0.2903225806451613,-0.117407407,0.428,0.9,0.641,0.5095,0.6915,0.428,0.6795,0.9,0.428,0.729,0.9475,0.6405,0.33,0.729,0.33,0.729,0.698,0.6405,0.0,0.945
339,2024-09-04,3.0,-10.0,2024/2025,4572.250756,174.3104452,44.48451362,35.47350741,60.52552299,11.7356995,3.235601589,01:05:57,32.7274,0 days 00:06:36,0 days 00:21:06,0 days 00:18:39,0 days 00:05:11,0 days 00:00:04,0.0,0.0,-0.075,0.0,0.0,0.0,0.0,0.2903225806451613,-0.117777778,0.032258065,0.0,0.2903225806451613,-0.088888889,0.496,0.9,0.6495,0.505,0.717,0.496,0.688,0.9,0.496,0.729,0.9475,0.6405,0.33,0.729,0.33,0.729,0.698,0.6405,0.0,0.945
340,2024-09-05,4.0,-9.0,2024/2025,2108.599757,320.5482308,150.9518741,40.93129417,25.91551424,5.147346755,3.632043708,01:12:33,29.05448333,0 days 00:14:17,0 days 00:19:04,0 days 00:11:30,0 days 00:05:36,0 days 00:00:00,0.0,0.0,-0.085472222,0.0,0.0,0.0,0.0,0.3225806451612903,-0.225,0.032258065,0.39,0.3225806451612903,-0.085666667,0.496,0.9,0.6495,0.505,0.72,0.496,0.688,0.9,0.496,0.7275,0.94,0.6405,0.33,0.7275,0.33,0.7275,0.698,0.6405,0.0,0.936
341,2024-09-06,5.0,-8.0,2024/2025,6624.822251,389.0540769,180.5061374,81.96113352,167.0673872,65.66584215,20.42351701,01:44:37,31.6134,0 days 00:06:38,0 days 00:29:08,0 days 00:30:48,0 days 00:18:25,0 days 00:00:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.9,0.6495,0.505,0.72,0.496,0.688,0.9,0.496,0.7275,0.94,0.6315,0.33,0.7275,0.33,0.7275,0.698,0.6315,0.0,0.936
342,2024-09-07,6.0,-7.0,2024/2025,7062.71014,483.1701722,254.6669157,124.1972373,144.1066336,49.87141132,18.5738478,01:25:25,32.23636667,0 days 00:02:11,0 days 00:12:26,0 days 00:34:01,0 days 00:22:00,0 days 00:00:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.9,0.6495,0.505,0.72,0.496,0.688,0.9,0.496,0.7275,0.94,0.6315,0.33,0.7275,0.33,0.7275,0.698,0.6315,0.0,0.936
343,2024-09-08,7.0,-6.0,2024/2025,7297.012479,628.5261052,322.8427626,148.3044405,170.3868,71.95375272,25.52411224,00:54:06,30.98668333,0 days 00:02:49,0 days 00:09:19,0 days 00:20:05,0 days 00:16:58,0 days 00:00:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.9,0.6495,0.505,0.72,0.496,0.688,0.9,0.496,0.7275,0.94,0.6315,0.33,0.7275,0.33,0.7275,0.698,0.6315,0.0,0.936
344,2024-09-09,8.0,-5.0,2024/2025,5649.444367,502.9010236,123.2518128,13.4074504,144.9453185,42.30007924,7.1962507,01:27:06,28.07923333,0 days 00:05:41,0 days 00:15:18,0 days 00:27:44,0 days 00:24:16,0 days 00:00:37,0.0,0.0,0.013518519,0.0,0.0,0.0,0.0,0.2903225806451613,-0.188888889,0.0,0.0,0.2903225806451613,0.1214814814814814,0.4955,0.9,0.6495,0.505,0.717,0.4955,0.688,0.9,0.4955,0.7275,0.94,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
345,2024-09-10,9.0,-4.0,2024/2025,7475.662278,329.7305734,156.6449566,97.83395001,136.4239831,54.18329832,18.6711078,01:36:16,32.26978,0 days 00:08:58,0 days 00:21:33,0 days 00:26:20,0 days 00:14:02,0 days 00:00:30,0.0,0.0,0.033333333,0.0,0.0,0.032258065,0.0,0.4193548387096774,-0.110769231,0.080645161,0.033333333,0.4193548387096774,0.1012820512820512,0.4955,0.9,0.6495,0.505,0.717,0.4955,0.688,0.9,0.4955,0.7275,0.932,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
346,2024-09-11,10.0,-3.0,2024/2025,7184.386995,316.1141214,134.5109397,70.98838859,168.8287792,50.63010672,17.36105443,01:28:40,31.42576667,0 days 00:02:44,0 days 00:19:38,0 days 00:29:15,0 days 00:19:10,0 days 00:00:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955,0.9,0.6495,0.505,0.717,0.4955,0.688,0.9,0.4955,0.7275,0.932,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
347,2024-09-12,10.0,-2.0,2024/2025,6290.433548,262.7536657,118.941653,46.78370404,111.7340448,32.6529542,4.694974727,02:14:20,30.22558,0 days 00:16:10,0 days 00:38:10,0 days 00:24:05,0 days 00:08:01,0 days 00:00:05,0.0,0.0,0.063703704,0.032258065,0.0,0.064516129,0.0575,0.4838709677419355,0.104,0.1290322580645161,-0.05,0.4838709677419355,0.096888889,0.4955,0.9,0.6495,0.505,0.717,0.4955,0.688,0.9,0.4955,0.7275,0.932,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
348,2024-09-13,10.0,-1.0,2024/2025,5179.602452,239.5187215,59.15213965,25.68797256,91.61305468,24.10034434,4.778077681,01:27:10,29.4064,0 days 00:11:53,0 days 00:25:27,0 days 00:19:27,0 days 00:04:51,0 days 00:00:10,0.0,0.0,0.094934641,0.0,0.0,0.0,0.0,0.5483870967741935,0.1323529411764706,0.096774194,0.0,0.5483870967741935,0.1472549019607843,0.4955,0.9,0.6495,0.505,0.7185,0.4955,0.678,0.9,0.4955,0.7275,0.94,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
349,2024-09-14,0.0,0.0,2024/2025,7092.246458,385.6385294,147.3675791,38.83759651,161.9554807,66.07908063,23.16844308,01:25:31,30.4404,0 days 00:01:29,0 days 00:12:20,0 days 00:17:49,0 days 00:17:47,0 days 00:00:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955,0.9,0.6495,0.505,0.7185,0.4955,0.678,0.9,0.4955,0.7275,0.94,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
350,2024-09-15,1.0,-6.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955,0.9,0.6495,0.505,0.7185,0.4955,0.678,0.9,0.4955,0.7275,0.94,0.6315,0.368,0.7275,0.368,0.7275,0.698,0.6315,0.0,0.936
351,2024-09-16,2.0,-5.0,2024/2025,3804.12974,124.6217852,14.71400893,10.75163203,80.91441294,31.44190113,11.17915457,01:20:57,28.2618,0 days 00:14:45,0 days 00:27:59,0 days 00:14:35,0 days 00:07:19,0 days 00:00:00,0.6989247311827956,-0.193863636,-0.155461353,0.2580645161290322,-0.089375,0.2580645161290322,0.0156249999999999,0.6451612903225806,-0.2195,0.1290322580645161,-0.24,0.6451612903225806,-0.1175,0.4955,0.9,0.6495,0.505,0.7185,0.4955,0.678,0.9,0.4955,0.7275,0.94,0.6315,0.386,0.7275,0.386,0.7275,0.698,0.6315,0.0,0.936
352,2024-09-17,3.0,-4.0,2024/2025,4407.130689,261.3097684,66.01725539,0.0,140.8409839,46.16632243,16.24989177,01:42:05,25.83245,0 days 00:14:18,0 days 00:32:27,0 days 00:21:51,0 days 00:07:08,0 days 00:00:06,0.0,0.0,-0.040984848,0.0,0.0,0.0161290322580645,0.0,0.7096774193548387,-0.129090909,0.1612903225806451,0.039,0.7096774193548387,-0.008333333,0.494,0.9,0.648,0.5005,0.72,0.494,0.6765,0.9,0.494,0.72,0.8825,0.6315,0.3945,0.72,0.3945,0.72,0.6975,0.6315,0.0,0.936
353,2024-09-18,4.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.9,0.648,0.52,0.7155,0.494,0.6765,0.9,0.494,0.72,0.8825,0.6315,0.3945,0.72,0.3945,0.72,0.6975,0.6315,0.0,0.936
354,2024-09-19,5.0,-2.0,2024/2025,5289.662806,59.03136513,8.644417218,11.58554901,104.2283646,30.65194878,11.76804272,02:07:51,28.7972,0 days 00:21:24,0 days 00:35:03,0 days 00:14:50,0 days 00:08:55,0 days 00:00:03,0.0,0.0,0.039805556,0.0,0.0,0.0,0.0,0.6451612903225806,-0.02,0.096774194,0.13,0.6451612903225806,0.088,0.494,0.9,0.648,0.5375,0.7055,0.494,0.6765,0.9,0.494,0.72,0.869,0.613,0.426,0.72,0.426,0.72,0.6975,0.613,0.0,0.936
355,2024-09-20,6.0,-1.0,2024/2025,3486.041563,2.906094516,52.94511531,50.64913181,41.3312312,12.73264503,2.037592102,01:33:05,32.48663333,0 days 00:29:52,0 days 00:26:12,0 days 00:16:39,0 days 00:03:07,0 days 00:00:05,0.0,0.0,0.006812169,0.0,0.0,0.0,0.0,0.6774193548387096,-0.042857143,0.1290322580645161,0.09625,0.6774193548387096,0.017777778,0.494,0.9,0.648,0.5375,0.7055,0.494,0.6765,0.9,0.494,0.72,0.869,0.613,0.426,0.72,0.426,0.72,0.6975,0.613,0.0,0.936
356,2024-09-21,0.0,0.0,2024/2025,11243.52696,769.1248755,419.4422875,153.6639409,208.7130094,76.21736454,31.22714903,01:54:57,31.33516,0 days 00:09:00,0 days 00:07:34,0 days 00:01:30,0 days 00:06:00,0 days 00:00:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.9,0.648,0.5375,0.7055,0.494,0.6765,0.9,0.494,0.72,0.869,0.613,0.426,0.72,0.426,0.72,0.6975,0.613,0.0,0.936
