,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
537,2024-03-22,10,-8,2023/2024,6342.738643,224.5613834,108.5377505,31.64154452,189.9372907,62.2142438,17.71191347,0 days 00:48:46.696056600,30.1557,0 days 00:02:33,0 days 00:08:56,0 days 00:25:04,0 days 00:22:47,0 days 00:00:55
538,2024-03-23,10,-7,2023/2024,4147.390082,266.6381696,125.5430525,66.50420003,125.2882922,48.98012201,13.95001654,0 days 00:52:10.013122200,30.5275881,0 days 00:02:25,0 days 00:07:26,0 days 00:19:20,0 days 00:16:01,0 days 00:01:07
539,2024-03-24,10,-6,2023/2024,4454.68346,169.0582186,60.86745179,17.02163792,65.50060789,18.66727892,4.147353302,0 days 01:27:19.648437,28.7617,0 days 00:16:51,0 days 00:29:36,0 days 00:15:19,0 days 00:04:14,0 days 00:00:00
540,2024-03-25,10,-5,2023/2024,2815.619133,544.7801691,129.1059648,4.503298693,111.1465532,41.68079593,16.81934112,0 days 00:52:42.487294800,27.195,0 days 00:04:16,0 days 00:09:00,0 days 00:21:07,0 days 00:11:20,0 days 00:00:01
541,2024-03-26,10,-4,2023/2024,4109.527636,208.5189098,71.62284911,29.92586096,67.01566538,19.34820348,7.409972012,0 days 00:55:59.882637600,30.0585,0 days 00:03:06,0 days 00:16:12,0 days 00:16:33,0 days 00:07:27,0 days 00:00:01
542,2024-03-27,10,-3,2023/2024,8939.250036,365.6960615,140.683419,59.42989987,154.346978,42.08565748,12.09641317,0 days 01:36:17.135825400,31.35103333,0 days 00:06:59,0 days 00:18:40,0 days 00:22:04,0 days 00:12:08,0 days 00:00:09
543,2024-03-28,10,-2,2023/2024,1974.722903,98.91216257,8.247457377,2.880575534,38.09061823,15.40091356,4.986537424,0 days 00:58:18.332703,26.9463,0 days 00:08:15,0 days 00:13:36,0 days 00:09:18,0 days 00:03:25,0 days 00:00:01
544,2024-03-29,10,-1,2023/2024,5327.005771,148.7975305,19.84932303,9.861973513,155.2354928,48.72140939,13.17268517,0 days 01:23:46.006267200,28.7818,0 days 00:02:07,0 days 00:12:47,0 days 00:18:53,0 days 00:18:37,0 days 00:00:08
545,2024-03-30,0,0,2023/2024,5993.469858,581.1121249,318.6119252,114.1647107,144.3648683,48.63556651,11.28552478,0 days 01:09:44.671144200,30.95287,0 days 00:01:51,0 days 00:07:12,0 days 00:27:20,0 days 00:25:35,0 days 00:00:39
546,2024-03-31,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
547,2024-04-01,2,-3,2023/2024,3877.652582,120.5239941,96.4318072,30.5274972,79.87589886,24.14521064,5.832920309,0 days 01:05:10.026198600,29.66116667,0 days 00:06:24,0 days 00:17:43,0 days 00:17:26,0 days 00:05:55,0 days 00:00:00
548,2024-04-02,3,-2,2023/2024,5225.177013,129.7189041,37.54380024,14.35331324,147.1534068,40.99102605,10.14767272,0 days 01:27:51.607797,29.1291,0 days 00:10:57,0 days 00:22:24,0 days 00:18:19,0 days 00:16:14,0 days 00:00:05
549,2024-04-03,4,-1,2023/2024,6178.480804,224.2619914,75.15204986,36.99656107,90.92338874,14.88850465,5.392208116,0 days 01:15:25.103133,29.9159,0 days 00:06:08,0 days 00:17:55,0 days 00:24:57,0 days 00:17:01,0 days 00:00:07
550,2024-04-04,0,0,2023/2024,9823.494991,621.7279174,262.3092592,70.74729258,224.0772035,82.42161275,28.37940117,0 days 01:30:27.629715600,30.7092,0 days 00:06:53,0 days 00:17:20,0 days 00:06:58,0 days 00:18:13,0 days 00:00:16
551,2024-04-05,1,-2,2023/2024,4023.005985,208.9967025,52.4237188,0.0,157.8527287,45.0799025,9.633690169,0 days 01:15:29.043795600,25.8493,0 days 00:05:14,0 days 00:12:11,0 days 00:22:09,0 days 00:22:35,0 days 00:00:21
552,2024-04-06,2,-1,2023/2024,2954.769779,240.1243599,48.49338888,16.65621628,70.5034864,23.72705363,6.456914471,0 days 00:43:46.646191200,28.77703333,0 days 00:02:38,0 days 00:04:56,0 days 00:05:44,0 days 00:02:17,0 days 00:00:01
553,2024-04-07,0,0,2023/2024,10105.28955,862.1439118,307.8246972,114.8612907,228.1216366,87.20818694,23.55397073,0 days 01:32:43.157533800,30.183,0 days 00:09:27,0 days 00:21:08,0 days 00:11:01,0 days 00:15:31,0 days 00:00:16
554,2024-04-08,1,-7,2023/2024,6222.059675,304.7725867,190.1703677,92.27724882,93.26764172,28.01180066,10.37191416,0 days 01:39:12.083849400,31.6215,0 days 00:18:23,0 days 00:25:45,0 days 00:26:05,0 days 00:11:32,0 days 00:00:07
555,2024-04-09,2,-6,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
556,2024-04-10,3,-5,2023/2024,3975.243669,81.53710871,9.777964854,0.0,82.26120906,27.3570612,7.192505929,0 days 01:06:57.264526800,25.3697,0 days 00:12:18,0 days 00:19:23,0 days 00:17:04,0 days 00:05:11,0 days 00:00:03
557,2024-04-11,4,-4,2023/2024,6073.135406,254.4842451,101.6361622,22.78625233,165.076457,50.65353806,14.49696335,0 days 01:27:33.988896,29.1958,0 days 00:03:47,0 days 00:16:18,0 days 00:23:11,0 days 00:21:29,0 days 00:00:19
558,2024-04-12,5,-3,2023/2024,10511.76517,810.9336559,401.1723648,189.3323225,200.26551,77.04170074,32.42958334,0 days 01:31:44.806911,31.69442,0 days 00:08:21,0 days 00:24:18,0 days 00:06:10,0 days 00:09:57,0 days 00:00:38
559,2024-04-13,6,-2,2023/2024,2569.026886,0.157131656,22.80356566,8.500848662,60.61621014,19.09117919,3.527814926,0 days 01:01:16.691805600,28.0176,0 days 00:06:39,0 days 00:18:40,0 days 00:22:20,0 days 00:06:13,0 days 00:00:01
560,2024-04-14,7,-1,2023/2024,4018.598182,93.70336192,22.69646979,7.932322532,61.01247702,18.45255585,3.945515554,0 days 01:12:48.311455200,27.7592,0 days 00:09:27,0 days 00:21:36,0 days 00:12:56,0 days 00:03:28,0 days 00:00:01
561,2024-04-15,0,0,2023/2024,3594.071377,800.6460156,369.3744634,146.2844525,96.27040374,42.65229449,11.6380947,0 days 00:31:34.465910400,30.85089524,0 days 00:00:59,0 days 00:01:40,0 days 00:07:14,0 days 00:05:33,0 days 00:00:01
562,2024-04-16,1,-7,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
563,2024-04-17,2,-6,2023/2024,3910.924298,108.9516362,36.53037606,0.763157473,127.7670906,50.62323027,10.81967925,0 days 00:51:50.861668200,26.9674,0 days 00:03:26,0 days 00:13:01,0 days 00:19:39,0 days 00:16:56,0 days 00:02:17
564,2024-04-18,3,-5,2023/2024,5947.895493,275.8297426,16.53701399,0.0,156.6660897,43.78466473,11.32697737,0 days 01:18:54.528232800,25.4652,0 days 00:02:17,0 days 00:13:21,0 days 00:22:22,0 days 00:24:32,0 days 00:00:12
565,2024-04-19,4,-4,2023/2024,6286.559024,383.8228888,199.8708836,58.55073961,128.2755128,38.70118886,9.784116317,0 days 01:34:18.195505800,29.9092,0 days 00:10:32,0 days 00:23:17,0 days 00:21:50,0 days 00:09:48,0 days 00:00:01
566,2024-04-20,5,-3,2023/2024,6791.998328,407.0514731,145.2474482,56.04704258,144.6859486,38.76364369,6.973644469,0 days 01:28:06.122359200,31.1817,0 days 00:04:18,0 days 00:14:52,0 days 00:26:50,0 days 00:29:20,0 days 00:00:46
567,2024-04-21,6,-2,2023/2024,2355.628045,99.26986759,28.52060039,0.0,48.5982248,15.76648777,1.793560151,0 days 01:15:14.571063,26.0263,0 days 00:11:12,0 days 00:15:59,0 days 00:09:33,0 days 00:03:35,0 days 00:00:00
568,2024-04-22,7,-1,2023/2024,5387.530861,62.68693817,45.41946065,10.40341951,127.0446807,38.92436369,9.417471535,0 days 01:12:50.738424600,28.0976,0 days 00:02:39,0 days 00:14:20,0 days 00:17:56,0 days 00:15:03,0 days 00:00:11
569,2024-04-23,0,0,2023/2024,7295.957331,584.7042982,236.7478543,72.64242552,145.8674387,58.82124064,24.16138248,0 days 00:56:19.887673200,30.35103357,0 days 00:02:39,0 days 00:08:19,0 days 00:20:26,0 days 00:22:08,0 days 00:01:00
570,2024-04-24,1,-3,2023/2024,3095.016938,94.39164851,42.87392616,33.7902994,80.26718566,34.62420848,9.690957044,0 days 00:34:33.011700,32.7086,0 days 00:02:05,0 days 00:03:27,0 days 00:05:12,0 days 00:03:28,0 days 00:00:06
571,2024-04-25,2,-2,2023/2024,2860.203325,160.8610528,29.27448185,18.88886449,82.20054083,29.82718975,12.3731375,0 days 00:53:23.696770800,29.39065,0 days 00:03:30,0 days 00:09:15,0 days 00:08:37,0 days 00:10:44,0 days 00:00:04
572,2024-04-26,3,-1,2023/2024,3133.131349,76.54740052,7.084599157,8.710581414,27.70845697,6.82505516,2.818084671,0 days 01:14:09.937271400,28.89,0 days 00:12:36,0 days 00:19:50,0 days 00:09:44,0 days 00:03:22,0 days 00:00:01
573,2024-04-27,0,0,2023/2024,10532.64671,845.6525361,339.1457814,124.3094358,225.2475053,89.78485983,36.75464593,0 days 01:50:00.466620,30.77126,0 days 00:09:09,0 days 00:08:54,0 days 00:01:56,0 days 00:07:51,0 days 00:00:34
574,2024-04-28,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
575,2024-04-29,2,-3,2023/2024,5114.786643,358.6754329,148.8484611,6.500793691,110.6946188,29.98913141,6.048740258,0 days 01:18:53.437716,27.5607,0 days 00:03:33,0 days 00:24:40,0 days 00:24:12,0 days 00:16:01,0 days 00:00:03
576,2024-04-30,3,-2,2023/2024,3271.981216,12.7830526,16.68157939,23.69100124,112.6938646,39.27136853,12.69083339,0 days 01:14:25.229108400,31.122,0 days 00:10:27,0 days 00:24:58,0 days 00:18:39,0 days 00:04:17,0 days 00:00:10
577,2024-05-01,4,-1,2023/2024,5645.102922,140.8864576,22.72726487,12.84926775,92.83988502,33.96776509,9.439023387,0 days 01:21:50.765464800,29.824,0 days 00:06:59,0 days 00:20:01,0 days 00:20:12,0 days 00:12:11,0 days 00:00:18
578,2024-05-02,0,0,2023/2024,10871.14825,845.2788805,446.4503202,163.3089198,242.4705168,88.73686847,32.03873726,0 days 01:32:44.979380400,31.69374,0 days 00:10:04,0 days 00:24:41,0 days 00:03:59,0 days 00:11:11,0 days 00:00:34
579,2024-05-03,1,-2,2023/2024,3165.690342,45.16290641,31.06245995,4.200584307,89.00157895,23.47249469,2.997394315,0 days 00:45:36.523431,27.2818,0 days 00:03:26,0 days 00:11:13,0 days 00:12:30,0 days 00:08:42,0 days 00:00:05
580,2024-05-04,2,-1,2023/2024,3626.202748,129.6001969,81.46236042,30.20721242,108.0868999,31.97966753,11.69721396,0 days 01:07:32.402366400,30.05665,0 days 00:06:39,0 days 00:17:53,0 days 00:19:03,0 days 00:10:30,0 days 00:00:02
581,2024-05-05,0,0,2023/2024,8699.668739,205.5359089,142.2056183,54.88395604,207.8481916,76.81483573,27.4842176,0 days 01:30:38.365244400,30.76626,0 days 00:05:53,0 days 00:22:04,0 days 00:15:10,0 days 00:20:33,0 days 00:00:38
582,2024-05-06,1,-5,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
583,2024-05-07,2,-4,2023/2024,4500.724694,243.9144131,84.62431442,37.66332113,171.4921737,62.85120388,17.82275039,0 days 01:28:30.754130999,30.4293,0 days 00:03:44,0 days 00:17:28,0 days 00:19:46,0 days 00:18:06,0 days 00:00:53
584,2024-05-08,3,-3,2023/2024,6711.565225,266.6546224,97.7649587,46.57500931,102.7491477,29.85788216,7.651723697,0 days 01:22:16.860048,30.6579,0 days 00:03:13,0 days 00:14:35,0 days 00:27:31,0 days 00:20:25,0 days 00:00:07
585,2024-05-09,4,-2,2023/2024,5020.869577,186.3637497,48.22446526,8.106306868,128.2970844,38.24328801,12.67781114,0 days 01:19:18.893301,27.6605,0 days 00:02:41,0 days 00:16:42,0 days 00:18:00,0 days 00:17:22,0 days 00:00:08
586,2024-05-10,5,-1,2023/2024,6104.610874,63.86150257,25.12258433,7.269924634,115.8017037,26.77204138,8.057467265,0 days 01:29:46.368027600,27.6885,0 days 00:12:18,0 days 00:30:30,0 days 00:22:46,0 days 00:12:22,0 days 00:00:02
587,2024-05-11,0,0,2023/2024,6464.2111,498.2522285,332.4614382,175.9515429,162.8882142,67.49569598,24.06701105,0 days 00:43:01.442678400,32.22637833,0 days 00:01:26,0 days 00:00:55,0 days 00:21:23,0 days 00:19:27,0 days 00:00:53
588,2024-05-12,1,-3,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
589,2024-05-13,2,-2,2023/2024,3444.150988,64.13571223,51.85152718,9.282632944,74.75597537,17.5950701,6.174844175,0 days 00:46:33.567054,28.5688,0 days 00:03:06,0 days 00:07:09,0 days 00:13:12,0 days 00:03:46,0 days 00:00:02
590,2024-05-14,3,-1,2023/2024,2587.131755,70.6653177,30.98230735,8.980481933,97.7229668,19.37145943,4.767494235,0 days 00:54:00.067494600,27.7773,0 days 00:04:55,0 days 00:16:53,0 days 00:18:15,0 days 00:10:24,0 days 00:00:08
591,2024-05-15,0,0,2023/2024,10490.68823,871.1515883,467.4454001,194.7796727,254.0944266,108.6434461,36.6347172,0 days 01:11:46.970175,31.79172,0 days 00:03:02,0 days 00:09:39,0 days 00:07:16,0 days 00:23:24,0 days 00:01:15
592,2024-05-16,1,-3,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
593,2024-05-17,2,-2,2023/2024,3655.996877,68.67751269,21.91444684,9.035614557,96.62356508,29.27725526,6.961803914,0 days 00:53:49.567274400,27.6965,0 days 00:02:52,0 days 00:11:54,0 days 00:18:32,0 days 00:12:28,0 days 00:00:02
594,2024-05-18,3,-1,2023/2024,5432.013397,6.917507562,6.780419084,17.84326634,145.7388397,42.03021826,11.80988778,0 days 01:31:19.543618800,30.0269,0 days 00:11:38,0 days 00:22:23,0 days 00:19:14,0 days 00:18:27,0 days 00:00:11
595,2024-05-19,0,0,2023/2024,6736.436637,739.3550471,370.1433202,188.6091963,192.6534602,71.48873474,27.65090698,0 days 00:55:27.922949400,31.34075333,0 days 00:02:47,0 days 00:08:09,0 days 00:19:12,0 days 00:21:55,0 days 00:00:48
596,2024-05-20,1,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
597,2024-05-21,2,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
598,2024-05-22,3,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
599,2024-05-23,4,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
600,2024-05-24,5,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
601,2024-05-25,6,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
602,2024-05-26,7,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
603,2024-05-27,8,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
604,2024-05-28,9,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
605,2024-05-29,10,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
606,2024-05-30,10,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
607,2024-05-31,10,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
608,2024-08-01,1,-2,2024/2025,5063.106666,212.9568244,83.52647768,35.62284474,128.1536848,36.73903158,12.60403991,0 days 01:16:32.220622800,30.51006667,0 days 00:01:57,0 days 00:07:39,0 days 00:15:56,0 days 00:15:55,0 days 00:00:12
609,2024-08-02,2,-1,2024/2025,4663.330765,0.0,10.87561004,6.519982557,100.6073682,27.51595108,8.656532023,0 days 01:29:52.529326800,28.8066,0 days 00:15:41,0 days 00:31:21,0 days 00:16:13,0 days 00:03:36,0 days 00:00:10
610,2024-08-03,0,0,2024/2025,9183.916333,428.1134639,172.868841,55.60738956,193.9176814,71.67657234,25.49765486,0 days 01:47:44.374026,31.18526,0 days 00:06:33,0 days 00:15:37,0 days 00:16:36,0 days 00:09:10,0 days 00:00:29
611,2024-08-04,1,-2,2024/2025,2494.611114,213.8031517,99.14726783,31.85746937,57.57511724,13.44381391,6.511747212,0 days 00:36:51.277463400,30.01695,0 days 00:02:18,0 days 00:03:10,0 days 00:05:42,0 days 00:01:58,0 days 00:00:02
612,2024-08-05,2,-1,2024/2025,3876.462628,107.8653014,30.40210507,5.088056222,98.75933217,30.9698681,11.56826584,0 days 01:07:06.011991,27.5968,0 days 00:06:32,0 days 00:17:01,0 days 00:17:02,0 days 00:09:20,0 days 00:00:03
613,2024-08-06,0,0,2024/2025,11947.07038,854.9361855,481.9943869,226.1104263,254.5721716,109.2091017,39.83755882,0 days 01:32:19.133208,31.89874,0 days 00:09:45,0 days 00:26:48,0 days 00:06:54,0 days 00:15:49,0 days 00:02:35
614,2024-08-07,1,-4,2024/2025,1733.424229,162.6722229,102.1760358,33.06595458,84.91542794,35.70442394,11.94834408,0 days 00:38:04.295080800,30.54975,0 days 00:02:39,0 days 00:03:15,0 days 00:06:44,0 days 00:03:49,0 days 00:00:03
615,2024-08-08,2,-3,2024/2025,1528.094743,93.9959079,18.76533156,1.818385758,36.31023742,9.961684777,8.338207194,0 days 00:00:00,27.1897,0 days 00:01:13,0 days 00:02:45,0 days 00:02:35,0 days 00:00:59,0 days 00:00:00
616,2024-08-09,3,-2,2024/2025,6552.390285,66.85793148,37.43864901,11.86108209,148.2405856,45.42413031,15.82535915,0 days 01:43:50.066538,28.4654,0 days 00:10:31,0 days 00:27:15,0 days 00:29:58,0 days 00:13:18,0 days 00:00:00
617,2024-08-10,4,-1,2024/2025,5932.199403,383.4270659,157.5962038,27.99838349,77.78204807,17.60559213,3.526393674,0 days 01:27:52.352768400,28.49487857,0 days 00:10:03,0 days 00:28:14,0 days 00:20:17,0 days 00:05:10,0 days 00:00:01
618,2024-08-11,0,0,2024/2025,6562.541608,283.5901317,14.44220353,14.90534886,112.3695023,43.64937982,17.18232822,0 days 01:40:49.882560,29.8793,0 days 00:15:00,0 days 00:29:10,0 days 00:17:44,0 days 00:12:13,0 days 00:00:01
619,2024-08-12,1,-6,2024/2025,8451.998742,264.9905895,105.5998601,72.67323496,129.6545925,38.61837265,10.93759886,0 days 01:14:41.640580200,31.4629,0 days 00:02:03,0 days 00:07:54,0 days 00:22:25,0 days 00:21:12,0 days 00:00:18
620,2024-08-13,2,-5,2024/2025,3149.409009,86.14437881,58.98742467,2.057268971,54.44013416,19.5472338,0.691217387,0 days 01:19:22.807221600,27.1227,0 days 00:11:54,0 days 00:23:43,0 days 00:15:23,0 days 00:06:48,0 days 00:00:14
621,2024-08-14,3,-4,2024/2025,4917.515287,42.56789822,17.60585766,9.901331185,109.1553474,47.78099685,16.34121222,0 days 01:49:33.667109999,28.8492,0 days 00:27:08,0 days 00:32:06,0 days 00:19:29,0 days 00:06:37,0 days 00:00:28
622,2024-08-15,4,-3,2024/2025,7959.182113,487.8061788,232.7986077,76.58472496,180.5940232,49.992472,15.97677157,0 days 02:11:04.512390,31.8176,0 days 00:08:58,0 days 00:22:10,0 days 00:32:39,0 days 00:22:14,0 days 00:00:15
623,2024-08-16,5,-2,2024/2025,2636.534963,61.38427019,15.95783706,0.0,98.67161309,46.4533037,16.31181302,0 days 01:46:09.683154,25.7258,0 days 00:44:08,0 days 00:29:46,0 days 00:19:43,0 days 00:07:09,0 days 00:00:02
624,2024-08-17,6,-1,2024/2025,7125.838928,81.24752164,80.92411817,21.81548413,97.11773487,16.32244476,0.0,0 days 01:54:53.405796,29.05265,0 days 00:35:26,0 days 00:29:56,0 days 00:24:31,0 days 00:09:24,0 days 00:00:08
625,2024-08-18,0,0,2024/2025,5705.631735,107.6138102,99.52138464,46.17705894,119.8568869,50.84897254,17.0727227,0 days 00:50:14.906097600,30.47437619,0 days 00:02:37,0 days 00:10:52,0 days 00:14:52,0 days 00:12:22,0 days 00:00:20
626,2024-08-19,1,-3,2024/2025,2838.938202,77.68734563,55.46011917,25.85470902,33.97608298,6.134221552,0.0,0 days 00:40:46.375027800,29.6648,0 days 00:07:40,0 days 00:06:47,0 days 00:05:15,0 days 00:01:10,0 days 00:00:03
627,2024-08-20,2,-2,2024/2025,5692.63971,244.3544877,55.64570164,0.0,75.08977464,11.34761331,1.265182027,0 days 01:14:16.405157999,25.67577,0 days 00:09:10,0 days 00:17:08,0 days 00:20:59,0 days 00:03:19,0 days 00:00:00
628,2024-08-21,3,-1,2024/2025,5838.209087,292.6791863,158.7720862,33.57623276,117.969816,42.08353356,16.3594626,0 days 01:49:59.518320,29.76076333,0 days 00:19:46,0 days 00:32:10,0 days 00:21:08,0 days 00:08:54,0 days 00:00:01
629,2024-08-22,0,0,2024/2025,9855.816515,172.3566905,82.60883946,63.53329045,170.9348028,57.93376604,22.27456366,0 days 02:30:07.329498,31.058,0 days 00:09:04,0 days 00:31:44,0 days 00:30:17,0 days 00:20:29,0 days 00:00:43
630,2024-08-23,1,-2,2024/2025,5643.882766,201.2995313,83.52588359,53.10907429,153.8605706,51.08206407,14.9856296,0 days 01:50:01.246980,31.08236667,0 days 00:14:06,0 days 00:36:50,0 days 00:19:42,0 days 00:09:24,0 days 00:00:06
631,2024-08-24,2,-1,2024/2025,2854.494081,47.57639097,21.54900382,12.50324428,66.07953897,28.25411695,7.936759951,0 days 01:03:50.661150600,28.8128,0 days 00:04:16,0 days 00:20:15,0 days 00:13:37,0 days 00:05:45,0 days 00:00:02
632,2024-08-25,0,0,2024/2025,4952.72204,99.25855895,49.20431862,18.53528031,157.3526776,61.59831806,26.2576409,0 days 01:15:07.193446200,28.37716,0 days 00:01:37,0 days 00:13:51,0 days 00:19:21,0 days 00:22:57,0 days 00:00:52
633,2024-08-26,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
634,2024-08-27,2,-2,2024/2025,2359.144834,223.7847515,108.0962632,5.761148154,27.89263556,11.80163969,6.240289761,0 days 00:42:03.883209600,27.2483,0 days 00:03:19,0 days 00:04:02,0 days 00:03:16,0 days 00:01:03,0 days 00:00:00
635,2024-08-28,3,-1,2024/2025,4564.664388,242.9954512,134.0156211,24.18879936,67.53494283,16.72217777,5.574901564,0 days 01:47:07.009692,28.492725,0 days 00:19:16,0 days 00:33:10,0 days 00:12:51,0 days 00:04:13,0 days 00:00:00
636,2024-08-29,0,0,2024/2025,10117.62813,851.3875628,397.8900781,181.5416712,213.0854036,83.1915137,36.47808518,0 days 01:25:20.589839400,31.81032,0 days 00:03:48,0 days 00:15:45,0 days 00:07:20,0 days 00:17:26,0 days 00:00:26
637,2024-08-30,1,-2,2024/2025,6257.723905,238.288415,120.5722463,29.38086991,178.1928853,55.4544565,16.06454202,0 days 01:41:08.689494,28.57266667,0 days 00:08:12,0 days 00:32:38,0 days 00:29:43,0 days 00:15:03,0 days 00:00:03
